id,title,user_id,user_name,description,num_songs,counts_play,counts_add,counts_share,num_comments
7699415090,华语民谣：日落跌入昭昭星野，,275838269,心动Z,介绍：从某种意义来看，世间一切都是遇见，就像，冷遇见暖，就有了雨，春遇见冬，就有了岁月，天遇见地，有了永恒，人遇见人，有了生命。,27,65563,(1297),2,评论
7622495783,『民谣小调』秋，稻浪是燃起的海,1957800055,倾天奏梦,介绍：秋天是倒放的春天，晚安是爱你的续篇。晚风浪漫，万物晴朗，这人间，只要你热爱，我们走到哪都是欢乐。,41,664321,(3380),92,8
7013835226,秋日咖啡店 | 充满阳光的下午茶,1323364095,樱桃味音乐,介绍：“往咖啡里扔了一颗糖球看着它渐渐化开满足的喝了一口”,69,177448,(2122),30,7
2292234790,民谣像酒，有故事的人不能听,498462935,小陈加油站,介绍：小时候我很爱坐火车，坐火车意味着远游，它不像飞机，火车会考验你的耐心，我喜欢它这一点，它让你更清楚旅途是什么，时间是什么，以及，孤独是什么。席慕容曾写过类似的话:“我喜欢坐火车，喜欢一站一站的...,107,12077858,(10万),1283,290
2221422692,[民谣]携一把吉他，温三两故事，四海为家,1328538099,GT_Li,介绍：如果董小姐没有对宋冬野说晚安马頔从来都不认识舒傲寒唐尧忘记了北方女王赵雷也没有去过南方那故事又该怎样写呢活在民谣里的爱情让人感动地落泪可惜却给不了ta天长地久民谣没有声色犬马没有灯...,320,15720960,(13万),1807,239
7490891545,民谣 | 孤独是人生的特别风景,2118682115,月亮藏不住的小情绪,介绍：孤独是美丽的，置身于孤单之中，你会把全身心放松，感到从来没有过的清新与宁静，如果在此刻放上一曲轻轻的音乐，捧着一杯淡淡的咖啡，就像整个世界都沉睡了。,39,529631,(2587),34,5
86886745,「指环王」中古民谣，凯尔特中古风,34272600,烈雨,介绍：致敬永恒的经典永恒的指环王永恒的霍比特人欧洲中世纪民谣（不完全纪实，包含艺术影视作品）,53,5442283,(18万),2893,2515
7643109198,民谣|总是在孤独的时候,554022595,朽念-,介绍：民谣总是在孤独的时候，或许我们并不孤独只是过去奢望,20,12549,(52),1,1
416559809,「民谣」民谣是唱给自己的歌。,128206529,李俊达Alon,介绍：慢慢失去睡眠的资格，熬夜变成唯一的快乐,530,13477166,(10万),3574,204
7551718646,民谣 | 多想问问自己啊 是否你也该忘了吧,2118682115,月亮藏不住的小情绪,介绍：生命从来不曾离开过孤独而独立存在。无论是我们出生、我们成长、我们相爱还是我们成功失败，直到最后的最后，孤独犹如影子一样存在于生命一隅。——《百年孤独》封面：房东的猫 王心怡拍摄：摄影师阿...,37,423799,(1768),8,6
7578477306,民谣 | 我把思念告诉了海 唯独没有告诉你,2118682115,月亮藏不住的小情绪,介绍：凌晨四点钟我见到海棠花未眠我在起雾的车窗上写上了你的名字后来雾散了我们再也无法见面了,31,300668,(1479),18,评论
2280640455,华语民谣｜民谣女声，惊艳透彻声线,475273307,借風擁妳,介绍：她只是一个平凡的姑娘 却能让你彻底地悲伤那年我买了一把吉他，是为了一个好看的姑娘，后来姑娘不知去了何方，后来我就开始生长，那些过程都是云彩，去了不知道得地方，我开始不停的歌唱，假装自己很忧伤...,133,605697,(4270),109,17
759018187,｜酒馆-民谣｜一支烟、一杯酒,368570325,柚uze,介绍：民谣有三：远方，爱情，理想。听者有三：无助，孤独，彷徨。中国民谣，并不是一个乐理学上的定义，而更倾向于社会学定义。可以粗浅地认为，民谣即为流行音乐，或商品音乐。是一种在民间广泛传播的，以娱...,85,91996,(649),11,5
7492579115,关于民谣｜偏爱歌词里，向死而生的力量,110877577,雾月情书,介绍：民谣很文艺，可小酒馆的酒并不便宜。就像是我们稍不努力，连情怀都养不起。独自穿梭在大街小巷，喜欢民谣的人像风一样自由。世间浮躁，不如听一首歌让心静下来。封面:房东的猫王心怡,54,544364,(3418),45,30
7705147920,民谣｜有一种诗 叫莫西子诗,1361633352,蛋壳Maxd,介绍：有那么一些人，他们唱那些本就在骨头里生长的歌谣，哼那些血液里流淌的调调和故乡回旋的旋律。歌里有，山川、树林、云雾、牛羊、旷野、老人、孩子、山川、月亮和自然，就像一首迷幻山歌。莫西子诗：...,39,19793,(117),1,评论
7544492146,民谣 “无人问津的港口总是开满鲜花”,284339778,THULong,介绍：感谢生活有剥夺，也有馈赠。一生温暖纯良，不舍爱与自由。我爱的人温柔善良，我不能一身戾气。,40,63910,(330),3,评论
2859529562,民谣｜简单的喜欢最长远,495212781,子度-,介绍：“如果喜欢谁，就满世界去找她，别等她来找你，她可能也在等你……别让她等得对你失望了。如果你喜欢的人要嫁人了，就跟她表白一下，就算为此要把她婚车的车胎打爆也没什么，这是你说出来的最后机会。把这...,48,4863724,(42874),586,159
2398837989,【民谣】治愈孤独患者,1582082224,小叶哟,介绍：一首歌看起来很简单， 其实不只是简单的一首歌， 还有很多很多的故事我们只是没有去了解！喜欢歌单可以点个关注歌单一直持续更新，大家可分享 歌曲无论你身在何处． 我一直陪你走下去．愿所有美好如期而...,162,2439332,(14753),605,123
7417680971,【民谣】风吹可皱 落叶无声,3419664571,空心釉-好运快来,介绍：听民谣会上瘾民谣就像一池清水，风吹可皱，落叶无声。,48,71503,(380),3,评论
919939187,想开家茶馆，放首民谣给从前,320509339,螚安Vivienne,介绍：想开那么一家茶馆，过往的人能暂且休憩，安放内心深处难以释怀的感情，听那么一首民谣，想想从前，想起了曾爱过的姑娘。当这杯茶落在你面前，是否这袅袅升起的热气，能忆起你容颜。让民谣与记忆叙个旧吧...,29,13051083,(14万),2081,609
508149859,活的很怂 听了很是心疼,360634555,杠上三七分丿,介绍：有一个民谣青年曾说：最好的爱情就是，就算我们分开了，我对你也永远没有埋怨。但我不会再靠近了。如果你有求于我，我依然会鞠躬尽瘁。从今往后我会把这份过了期限的爱藏起来，不再招摇过市了，我会努力过...,692,7338204,(53449),585,157
2202707535,【民谣】为了碎银几两 为了三餐有汤,325314133,柬埔寨的鱼,介绍：你想知道我对你的爱情是什么吗？就是从心底里喜欢你觉得你的一举一动都很亲切不高兴你比喜欢我更喜欢别人你要是喜欢了别人我会哭但是还是喜欢你你肯用这样的爱情回报我吗？就是你高兴我也高兴你难...,156,2593818,(13023),267,13
750393793,小酒馆里的民谣,359904556,开心疗养院,介绍：民谣很文艺，可小酒馆里的酒都不便宜。就像是我们稍不努力，连情怀都养不起。,575,6594091,(50344),610,97
2647184445,民谣丨有一种不安分长在骨子里 流在血液里,201586,原创君,介绍：总有些人生性自由、渴望远方，好像只带一把吉他，就能仗剑走天涯，这种不安分就像是长在骨子里，流在血液里。,49,6034785,(52219),517,139
7036575163,民谣 | 山有木兮木有枝 心有尔兮亦相思,334767870,Emo重症患者,介绍：最单纯的喜欢就是，就算你拒绝了我，我对你也永远没有埋怨。但我不会再靠近了。如果你有求于我，我依然会鞠躬尽瘁。从今往后我会把喜欢藏起来，不再招摇过市了，我会努力过得好，希望你也是————理想三...,88,1056799,(4966),110,8
7798943844,民谣｜这世界喧闹 我们相遇正好,1361633352,蛋壳Maxd,介绍：暗恋像一场骑行，没有喧嚣却充满自由。所有人都漂浮天上，只有你沉到我心底。即使藏住了心底暗涌澎湃的爱意，仍无法移开对你痴情眷恋的眼色。,59,3333,(4),0,评论
7643585507,100首华语经典民谣歌单,443893337,chelife,介绍：100首我个人觉得不错的民谣，都算是早些年的单曲循环，现在偶尔再听，也是不错的。,100,28529,(122),1,评论
7567392824,诗与远方 | 有些人走着走着 就散了,2118682115,月亮藏不住的小情绪,介绍：时间是梦里的轻歌，携着往事的深沉，穿梭在繁华过的心海，流出了眼泪的河流。寂夜里的声音，是悲伤划落的心碎，我们总是时常想起，往事里的回忆，活着;好像从来没有为自己真正的活过一会，一直学着照顾别人...,47,127968,(674),8,6
7615059204,民谣小调：承诺只有听的人才会记得,398386335,我你爹奥,介绍：我心里有一簇迎着烈日而生的花比一切美酒都要芬香滚烫的馨香淹没过稻草人的胸膛草扎的精神从此万寿无疆,30,176482,(792),6,4
646914244,民谣向｜盘点那些直击心灵的痴心歌词,68014748,薛定谔的缝纫机,介绍：民谣，就像是带着音乐的诗。句句唯美，却又声入人心。每一首民谣都是一个故事。或悲伤，或励志；或痛苦，或惆怅。高晓松说：民谣就像一根针，直接刺穿到心里去。因为永远有人要倾诉，所以永远有民...,59,1752817,(15374),321,155
7553902771,民谣 | 孤独的旅人，诗意的远方,1489286516,贝克克y,介绍：一个人，走在寂寞的荒野。那拖着长长尾巴的背影。不是别人而是自己。浩月中秋，孤独的旅行者。就如沙漠中移动的一株生命之树。留给别人的不光，只有凄凉。还有生命的执着与顽强。在独行者的心里。也非别人...,142,87182,(502),10,1
2438996784,【网易小酒馆】让民谣唱出你心里的故事,346769611,是你的顾柒柒_cc,"介绍：有人说民谣是属于小众的，可是我却觉得民谣属于梦里的诗和远方。其实，他们不知道有种故事叫民谣,不知道民谣其实在心里,没有灯红酒绿,有的只是四海为家、浪迹天涯。大概每个文艺青年心里都装着一两首民谣...",78,1581536,(8339),220,16
889445927,男烟嗓 男民谣,506131793,枭九-,介绍：熬过这段无奈迷茫的日子,77,7372565,(52768),434,68
